,ABB LTD,ALCON,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE NAEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,UBS GROUP,ZURICH INSURANCE
2019-05-13,18.895,62.720001,445.799988,2533.0,50.299999,133.0,37.290001,305.799988,97.400002,80.739998,726.599976,69.339996,258.049988,152.550003,201.655563,445.399994,89.32,465.700012,11.89,314.0
2019-05-14,18.93,61.5,446.600006,2536.0,51.919998,132.800003,38.060001,309.799988,97.400002,81.480003,735.599976,69.82,258.149994,153.850006,203.840988,447.600006,90.139999,468.5,11.935,316.0
2019-05-15,19.094999,61.59,450.0,2566.0,53.34,132.899994,38.630001,313.399994,98.690002,82.279999,732.0,70.019997,258.299988,155.800003,205.132385,453.200012,91.360001,472.899994,11.935,321.100006
2019-05-16,19.450001,62.580002,456.299988,2626.0,53.639999,133.800003,39.48,319.0,100.419998,83.839996,748.0,71.080002,265.0,157.850006,208.807877,464.799988,93.639999,481.5,12.175,328.399994
2019-05-17,19.379999,62.0,453.600006,2639.0,53.560001,134.0,39.130001,317.200012,100.040001,84.099998,731.0,73.099998,266.149994,156.800003,205.529739,461.600006,93.440002,483.799988,12.15,326.100006
2019-05-20,19.059999,60.439999,453.399994,2607.0,51.080002,131.449997,37.950001,310.5,99.550003,82.93,722.599976,73.339996,265.950012,155.25,204.735031,459.200012,94.080002,488.0,12.07,326.0
2019-05-21,19.215,59.700001,456.0,2622.0,51.759998,133.949997,38.490002,314.700012,99.07,83.610001,720.599976,74.32,267.0,155.850006,217.549591,461.799988,94.660004,488.399994,12.14,327.899994
2019-05-22,19.155001,59.41,458.399994,2634.0,51.720001,134.399994,38.93,318.799988,99.68,84.18,730.599976,74.720001,267.350006,155.850006,224.900589,459.799988,94.5,488.100006,12.045,328.100006
2019-05-23,18.799999,59.299999,449.700012,2636.0,50.139999,132.949997,37.48,313.399994,99.32,84.699997,716.799988,73.82,269.5,152.449997,221.125748,451.200012,94.059998,486.100006,11.83,324.600006
2019-05-24,18.815001,58.869999,446.700012,2646.0,50.220001,131.5,37.18,315.899994,99.0,87.25,716.400024,74.300003,271.200012,152.350006,217.748276,460.5,95.580002,485.5,11.835,329.200012
2019-05-27,18.875,58.150002,448.5,2664.0,50.040001,131.5,37.630001,315.299988,99.470001,88.519997,716.0,74.900002,271.950012,152.350006,218.04628,461.700012,96.18,488.200012,11.88,330.700012
2019-05-28,18.855,58.709999,448.399994,2643.0,49.990002,131.600006,37.82,315.399994,98.720001,88.459999,709.400024,75.199997,268.850006,152.899994,221.225098,460.0,96.860001,488.200012,11.805,331.100006
2019-05-29,18.504999,58.599998,442.200012,2620.0,48.580002,131.600006,36.630001,310.0,98.349998,86.919998,699.599976,74.059998,264.0,149.600006,219.933701,452.0,94.940002,480.100006,11.66,325.600006
2019-05-31,18.375,58.23,441.899994,2651.0,48.07,133.149994,36.580002,308.399994,99.550003,86.099998,703.0,73.739998,263.100006,148.899994,221.622437,455.700012,95.0,479.600006,11.55,324.799988
2019-06-03,18.424999,58.720001,445.0,2658.0,48.0,132.050003,36.220001,320.299988,101.440002,87.470001,698.0,74.120003,264.200012,150.300003,223.311188,455.899994,95.18,483.700012,11.38,325.5
2019-06-04,18.75,58.509998,443.299988,2641.0,48.68,131.800003,36.25,315.799988,99.300003,86.919998,694.400024,76.82,263.0,150.350006,215.463501,460.5,96.419998,484.299988,11.625,328.0
2019-06-05,18.805,58.34,450.5,2684.0,49.290001,132.800003,36.740002,316.799988,100.360001,87.239998,710.799988,77.919998,263.799988,151.600006,216.655563,462.0,96.800003,488.299988,11.655,329.0
2019-06-06,18.84,58.029999,446.299988,2694.0,48.990002,132.899994,36.240002,316.700012,100.339996,87.330002,703.599976,77.779999,268.299988,151.600006,216.357544,464.0,97.080002,491.100006,11.625,331.700012
2019-06-07,19.09,58.34,452.399994,2729.0,49.52,135.350006,36.959999,321.299988,101.400002,87.300003,706.400024,78.620003,269.399994,154.800003,219.536346,468.600006,98.860001,493.399994,11.63,334.100006
2019-06-11,19.35,59.0,458.100006,2744.0,50.32,135.449997,38.16,328.600006,101.239998,87.730003,714.400024,79.900002,273.200012,157.350006,225.496613,471.799988,98.760002,494.100006,11.855,336.299988
2019-06-12,19.280001,58.740002,462.399994,2765.0,48.23,134.0,37.779999,336.399994,101.699997,88.349998,713.799988,80.300003,275.149994,157.75,229.172104,473.200012,99.040001,496.5,11.73,337.200012
2019-06-13,19.225,58.639999,463.299988,2766.0,49.040001,134.449997,37.700001,332.799988,101.160004,89.0,714.200012,79.419998,276.299988,159.550003,231.059525,473.600006,98.980003,497.200012,11.655,336.899994
2019-06-14,18.83,57.98,464.100006,2776.0,48.650002,134.0,37.240002,329.100006,101.400002,89.410004,712.400024,79.440002,276.0,159.0,229.072769,474.600006,98.860001,496.0,11.52,337.299988
2019-06-17,18.815001,58.099998,459.5,2794.0,47.950001,134.0,37.169998,328.600006,101.5,89.68,714.799988,79.660004,275.299988,159.199997,229.271454,474.799988,99.080002,494.600006,11.505,338.5
2019-06-18,19.195,58.75,466.399994,2831.0,48.889999,135.399994,38.119999,335.0,102.239998,91.43,731.0,81.400002,278.850006,163.300003,232.648926,477.5,99.760002,496.5,11.655,341.100006
2019-06-19,19.25,58.459999,463.0,2786.0,49.220001,137.600006,38.09,334.700012,101.080002,90.959999,730.200012,81.639999,279.0,162.800003,232.052902,477.700012,99.860001,495.0,11.765,339.899994
2019-06-20,19.41,58.549999,460.5,2801.0,49.130001,137.0,38.939999,333.200012,102.0,91.099998,733.0,81.800003,280.649994,164.800003,229.569458,477.299988,99.559998,494.700012,11.465,339.299988
2019-06-21,19.545,58.0,460.100006,2794.0,48.639999,137.199997,38.23,328.200012,101.519997,90.120003,738.799988,82.419998,277.149994,164.699997,223.509857,476.600006,100.0,493.100006,11.45,340.100006
2019-06-24,19.465,57.98,458.799988,2799.0,48.169998,138.5,38.099998,327.0,101.019997,90.220001,743.799988,82.599998,276.25,165.800003,223.211853,479.700012,99.239998,491.0,11.365,340.399994
2019-06-25,19.334999,57.619999,457.799988,2812.0,48.0,137.899994,37.709999,328.0,101.0,90.900002,748.400024,81.980003,276.299988,166.850006,222.615814,481.0,99.0,490.100006,11.29,340.100006
2019-06-26,19.370001,58.040001,458.899994,2793.0,47.849998,138.850006,37.639999,323.799988,100.099998,89.019997,752.400024,81.82,274.5,165.399994,219.039658,481.700012,99.080002,488.100006,11.425,340.100006
2019-06-27,19.48,58.779999,453.700012,2722.0,47.93,139.949997,38.060001,324.600006,100.559998,89.209999,752.400024,82.699997,273.549988,165.100006,218.840988,480.700012,98.480003,488.299988,11.575,339.399994
2019-06-28,19.59,60.279999,456.0,2756.0,47.669998,144.899994,39.009998,329.399994,101.059998,89.199997,767.0,82.839996,274.649994,166.600006,220.331055,483.799988,99.239998,490.100006,11.6,339.899994
2019-07-01,19.934999,60.959999,460.5,2750.0,48.099998,144.600006,40.380001,334.100006,100.699997,90.269997,770.799988,82.559998,279.100006,166.449997,220.13237,481.5,99.400002,488.5,11.73,342.600006
2019-07-02,19.940001,61.189999,460.0,2735.0,47.740002,144.149994,39.02,330.0,102.120003,90.739998,770.799988,82.919998,279.25,167.649994,219.536346,488.100006,101.050003,490.299988,11.77,346.600006
2019-07-03,19.715,61.830002,460.700012,2768.0,48.259998,144.600006,38.950001,332.5,102.32,91.029999,780.200012,83.0,281.450012,167.800003,222.119125,491.399994,101.5,494.100006,11.845,348.5
2019-07-04,19.795,61.200001,460.700012,2754.0,48.509998,145.100006,39.32,330.299988,102.559998,90.730003,785.799988,83.459999,280.899994,167.449997,220.827744,493.100006,101.25,493.899994,11.96,349.0
2019-07-05,19.15,60.599998,458.0,2721.0,48.130001,144.0,38.990002,328.100006,101.900002,89.75,778.400024,82.800003,279.200012,164.149994,217.350922,487.600006,100.199997,489.799988,12.005,346.299988
2019-07-08,19.055,60.59,458.0,2737.0,48.16,144.25,39.25,327.5,103.239998,90.169998,776.799988,83.400002,276.649994,164.300003,216.953568,490.100006,100.400002,487.799988,11.94,346.700012
2019-07-09,18.620001,60.27,457.799988,2738.0,47.919998,143.0,38.240002,327.399994,103.0,90.800003,774.200012,81.940002,276.25,161.5,214.668808,491.100006,100.0,487.200012,11.845,346.799988
2019-07-10,18.58,60.299999,456.600006,2737.0,48.16,142.949997,38.330002,331.100006,102.839996,90.339996,770.400024,81.940002,275.600006,160.399994,218.344299,488.399994,97.459999,483.799988,11.935,344.299988
2019-07-11,18.465,60.68,455.399994,2732.0,48.290001,143.100006,38.610001,334.299988,102.040001,89.489998,776.0,83.199997,270.75,154.0,220.728409,489.700012,97.379997,482.700012,11.95,344.799988
2019-07-12,18.540001,60.209999,456.899994,2744.0,48.41,143.149994,38.759998,327.0,101.5,87.139999,776.0,82.68,262.700012,153.300003,220.529724,487.5,96.239998,482.700012,12.02,342.600006
2019-07-15,18.67,60.0,459.899994,2749.0,48.419998,142.899994,38.830002,331.100006,102.419998,87.769997,780.0,82.019997,264.25,154.199997,221.622437,491.200012,96.199997,483.200012,11.95,344.399994
2019-07-16,18.775,59.880001,461.600006,2760.0,48.75,143.949997,38.830002,337.0,101.900002,88.029999,788.799988,84.160004,266.049988,155.25,221.324432,492.5,96.239998,479.200012,12.055,343.600006
2019-07-17,18.665001,60.060001,463.0,2766.0,49.09,144.600006,38.639999,336.399994,103.260002,89.669998,795.200012,85.260002,268.649994,155.050003,223.410522,495.899994,96.800003,482.399994,11.99,347.0
2019-07-18,18.455,59.77,461.299988,2711.0,49.34,144.800003,38.240002,335.100006,103.699997,92.459999,791.400024,86.220001,271.200012,153.600006,222.615814,494.799988,97.019997,484.100006,11.92,348.799988
2019-07-19,18.57,58.939999,461.299988,2666.0,49.509998,145.550003,38.389999,339.0,102.599998,92.699997,790.799988,85.540001,264.649994,153.399994,221.721786,492.5,96.779999,482.299988,11.825,349.0
2019-07-22,18.59,58.900002,458.5,2616.0,49.509998,145.0,38.560001,341.5,102.620003,92.5,790.0,85.779999,264.700012,152.149994,222.218475,490.600006,96.080002,482.0,11.81,347.0
2019-07-23,18.879999,58.700001,459.700012,2641.0,49.790001,150.300003,40.419998,344.200012,103.099998,92.449997,794.599976,86.32,264.049988,152.0,222.913834,491.0,95.940002,481.200012,12.12,348.200012
2019-07-24,18.955,57.98,458.700012,2640.0,50.0,147.949997,41.130001,342.200012,102.720001,91.599998,795.400024,85.940002,263.799988,152.899994,222.715164,488.200012,95.959999,478.600006,11.64,348.100006
2019-07-25,18.555,58.110001,459.5,2623.0,50.0,148.850006,40.849998,345.600006,102.239998,91.419998,791.200012,85.839996,264.350006,148.800003,223.807877,487.200012,96.139999,480.700012,11.45,348.799988
2019-07-26,18.674999,58.650002,463.100006,2626.0,49.790001,147.949997,40.900002,343.399994,104.040001,92.449997,791.0,87.120003,269.450012,145.550003,223.708542,487.399994,96.559998,485.0,11.35,348.5
2019-07-29,18.43,58.830002,464.200012,2670.0,49.970001,148.699997,41.150002,343.399994,105.220001,91.540001,797.200012,86.919998,268.0,145.5,229.569458,490.100006,97.099998,488.799988,11.39,351.100006
2019-07-30,18.68,58.560001,459.899994,2660.0,49.09,146.699997,41.029999,339.799988,105.139999,90.739998,792.599976,85.860001,266.299988,143.899994,227.582703,483.5,95.32,480.600006,11.16,347.0
2019-07-31,18.805,58.0,459.5,2646.0,48.950001,146.75,41.220001,341.299988,105.699997,91.459999,794.200012,85.400002,266.649994,144.0,227.980057,481.5,96.559998,482.5,11.095,346.5
2019-08-02,18.325001,57.580002,454.399994,2628.0,47.360001,144.149994,39.549999,337.700012,105.239998,90.360001,789.599976,82.5,267.25,142.5,227.880722,472.600006,96.199997,478.899994,10.885,341.399994
2019-08-05,17.799999,56.68,444.899994,2566.0,46.02,140.899994,37.939999,326.600006,102.919998,88.980003,770.599976,77.0,263.600006,139.899994,222.913834,462.799988,94.440002,476.700012,10.755,335.399994
2019-08-06,17.51,57.060001,442.299988,2538.0,45.619999,141.850006,37.700001,333.100006,102.480003,88.68,778.400024,77.040001,262.649994,138.300003,221.523102,459.5,93.580002,475.799988,10.585,331.5
2019-08-07,17.385,57.459999,441.899994,2570.0,45.869999,142.5,37.610001,336.700012,103.900002,86.099998,784.0,77.260002,262.899994,138.899994,221.622437,460.700012,94.360001,479.100006,10.405,332.0
2019-08-08,17.665001,57.93,441.600006,2610.0,46.98,143.5,38.5,345.299988,105.559998,89.0,790.400024,79.0,269.75,141.899994,222.218475,467.399994,96.379997,484.799988,10.595,345.200012
2019-08-09,17.530001,58.0,437.100006,2606.0,46.490002,141.050003,38.220001,345.399994,106.379997,88.239998,789.799988,78.18,272.100006,139.0,224.205215,466.600006,97.239998,480.100006,10.52,347.399994
2019-08-12,18.065001,57.91,436.399994,2597.0,46.630001,139.949997,37.900002,347.0,106.400002,88.959999,788.400024,76.480003,272.200012,139.350006,224.70192,466.5,97.5,482.100006,10.37,350.0
2019-08-13,18.325001,58.0,439.0,2609.0,46.939999,141.0,38.48,345.0,106.279999,88.629997,784.799988,77.059998,274.299988,140.199997,223.907211,465.399994,98.459999,486.700012,10.32,351.799988
2019-08-14,17.985001,57.310001,429.100006,2564.0,45.84,138.5,37.380001,338.700012,106.059998,87.599998,776.599976,74.5,269.350006,137.25,222.019791,456.299988,97.379997,479.899994,9.94,345.100006
2019-08-15,17.870001,58.060001,432.100006,2566.0,45.59,138.300003,37.110001,338.600006,106.480003,86.459999,775.599976,73.739998,268.950012,136.449997,221.423767,458.299988,97.360001,473.100006,9.968,344.600006
2019-08-16,18.065001,59.209999,434.200012,2598.0,45.970001,139.0,37.830002,342.399994,107.760002,87.519997,787.400024,73.900002,273.200012,137.75,222.615814,463.700012,98.82,487.200012,10.14,347.100006
2019-08-19,18.299999,60.400002,437.299988,2610.0,46.939999,140.75,38.709999,348.299988,109.080002,87.889999,792.400024,75.18,274.700012,139.699997,225.993301,471.899994,99.519997,488.200012,10.265,351.200012
2019-08-20,18.15,60.599998,435.600006,2580.0,46.330002,138.699997,38.580002,347.200012,107.959999,87.639999,796.0,75.339996,273.0,137.050003,226.390656,470.0,99.0,486.700012,10.225,352.0
2019-08-21,18.365,59.84,441.200012,2589.0,46.77,139.399994,39.43,356.0,108.839996,88.559998,800.0,77.18,273.799988,139.25,229.072769,472.5,99.699997,488.700012,10.3,351.899994
2019-08-22,18.334999,59.119999,440.399994,2591.0,46.779999,139.550003,39.5,351.100006,108.300003,87.760002,800.599976,76.959999,271.899994,139.199997,228.377411,471.0,99.559998,482.600006,10.44,350.299988
2019-08-23,18.165001,57.209999,439.600006,2583.0,45.73,138.899994,39.459999,350.299988,107.900002,87.339996,793.400024,76.139999,271.850006,137.699997,226.887344,470.600006,98.800003,478.799988,10.345,347.399994
2019-08-26,18.105,57.369999,439.100006,2587.0,45.939999,138.800003,39.459999,348.0,108.080002,86.360001,788.400024,75.82,270.25,137.449997,225.695282,471.5,98.919998,480.100006,10.33,348.299988
2019-08-27,18.15,58.48,439.899994,2580.0,45.810001,139.449997,39.299999,351.200012,109.059998,88.209999,793.200012,76.0,271.799988,138.199997,226.78801,464.899994,98.580002,484.700012,10.32,347.200012
2019-08-28,18.174999,59.330002,439.700012,2590.0,46.07,139.050003,38.68,344.5,109.279999,87.610001,786.599976,75.559998,270.399994,136.550003,226.887344,462.399994,97.800003,487.0,10.295,344.700012
2019-08-29,18.545,59.799999,447.200012,2638.0,46.639999,141.100006,39.18,348.100006,110.300003,87.849998,792.799988,76.580002,270.649994,138.699997,224.60257,467.399994,98.120003,491.200012,10.42,349.799988
2019-08-30,18.75,60.299999,450.100006,2676.0,46.77,144.050003,40.110001,349.799988,111.0,89.010002,802.599976,76.800003,270.600006,142.100006,228.178726,469.299988,95.160004,494.100006,10.45,352.200012
2019-09-02,18.719999,59.950001,449.299988,2670.0,46.919998,144.850006,40.040001,350.0,111.68,88.620003,811.0,76.0,273.5,141.600006,230.66217,469.200012,96.559998,495.399994,10.435,354.600006
2019-09-03,18.495001,59.700001,447.5,2666.0,46.450001,143.300003,39.919998,351.899994,110.940002,88.129997,806.0,74.059998,270.950012,140.050003,230.463501,468.399994,96.940002,494.600006,10.305,354.100006
2019-09-04,18.629999,59.59,451.100006,2667.0,46.52,144.25,40.150002,353.899994,112.0,87.730003,810.200012,75.879997,270.950012,141.0,228.57608,470.899994,97.760002,491.200012,10.3,357.899994
2019-09-05,19.065001,59.5,456.0,2700.0,47.02,147.199997,40.790001,353.100006,111.900002,88.18,812.799988,77.879997,271.049988,143.75,223.509857,479.600006,99.300003,490.0,10.655,365.100006
2019-09-06,19.209999,59.299999,462.600006,2741.0,47.150002,148.850006,41.139999,358.299988,113.199997,88.900002,815.799988,78.660004,274.149994,145.600006,225.893967,482.200012,100.099998,489.399994,10.73,367.0
2019-09-09,19.465,58.310001,464.200012,2733.0,47.900002,150.25,41.5,361.0,110.800003,88.540001,809.799988,80.059998,271.75,147.199997,223.609192,489.0,101.75,485.5,10.98,371.200012
2019-09-10,19.780001,58.419998,465.200012,2747.0,48.799999,147.75,40.689999,342.0,109.0,87.309998,778.0,79.18,270.899994,147.850006,215.562836,490.200012,102.300003,482.700012,11.31,375.799988
2019-09-11,20.049999,59.360001,478.0,2785.0,48.830002,151.050003,41.5,342.0,109.480003,87.93,766.400024,81.080002,270.950012,150.0,217.648941,494.600006,102.900002,487.899994,11.46,379.200012
2019-09-12,20.110001,59.25,478.299988,2806.0,49.049999,150.25,41.619999,341.200012,109.980003,88.0,765.400024,80.160004,269.0,150.149994,219.139008,490.799988,103.25,492.200012,11.36,382.0
2019-09-13,20.25,59.040001,477.700012,2767.0,49.549999,152.75,41.52,338.200012,106.260002,86.660004,764.400024,80.760002,273.299988,151.399994,216.556213,491.0,103.050003,490.299988,11.625,380.5
2019-09-16,20.18,58.75,475.799988,2750.0,49.400002,151.100006,41.450001,333.299988,105.260002,85.849998,748.599976,79.32,272.950012,149.449997,216.158875,483.799988,102.199997,489.0,11.515,380.100006
2019-09-17,20.16,58.939999,475.600006,2774.0,48.889999,151.199997,41.599998,338.700012,106.900002,85.900002,766.599976,78.959999,279.049988,148.149994,217.84761,484.200012,101.599998,489.0,11.3,375.899994
2019-09-18,20.15,59.299999,480.899994,2788.0,49.529999,147.300003,41.360001,342.899994,106.940002,85.779999,766.400024,74.099998,281.549988,149.050003,219.238342,484.200012,102.099998,487.700012,11.34,378.0
2019-09-19,20.120001,59.0,478.0,2775.0,49.77,147.149994,41.209999,346.100006,107.220001,85.879997,766.799988,75.040001,283.0,150.75,220.629059,485.100006,102.599998,490.0,11.5,381.399994
2019-09-20,20.07,59.32,479.299988,2770.0,50.0,144.5,40.599998,345.799988,106.260002,86.260002,775.400024,74.860001,285.049988,149.25,221.423767,484.200012,102.25,494.200012,11.425,379.899994
2019-09-23,19.695,59.540001,473.299988,2764.0,49.400002,145.199997,39.689999,342.600006,107.120003,85.650002,773.799988,73.480003,282.899994,146.699997,221.821121,480.299988,102.650002,492.100006,11.215,379.299988
2019-09-24,19.465,59.549999,473.5,2758.0,48.82,145.449997,39.889999,343.700012,108.199997,85.690002,763.200012,73.160004,283.350006,145.600006,224.4039,474.200012,102.400002,492.100006,11.185,374.5
2019-09-25,19.155001,59.09,471.200012,2756.0,48.650002,143.149994,39.369999,338.5,106.760002,84.93,762.200012,72.199997,282.5,143.699997,222.814499,468.200012,102.449997,487.200012,11.095,378.299988
2019-09-26,19.285,58.560001,474.200012,2788.0,49.220001,144.800003,39.459999,335.600006,107.940002,86.099998,765.799988,72.279999,286.700012,145.100006,228.774765,470.0,104.25,491.700012,11.155,381.0
